date,transaction_id,merchant_segment,business_unit,acquisition_channel,sessions,converted,revenue,customer_acquisition_cost,feature_launch_period
2024-12-24,TXN_012704,Startup,Latin America,Direct,1,0,0,3.93,1
2024-12-24,TXN_012705,Enterprise,Latin America,Email,1,1,1250.01,9.98,1
2024-12-24,TXN_012706,Premium,Latin America,Email,1,0,0,15.69,1
2024-12-24,TXN_012707,Standard,Asia Pacific,Organic Search,1,0,0,22.48,1
2024-12-24,TXN_012708,Startup,Latin America,Referral,1,0,0,22.74,1
2024-12-24,TXN_012709,Small Business,Europe,Organic Search,1,0,0,18.29,1
2024-12-24,TXN_012710,Standard,Europe,Paid Search,1,0,0,79.86,1
2024-12-24,TXN_012711,Premium,Asia Pacific,Email,1,0,0,19.23,1
2024-12-24,TXN_012712,Standard,Europe,Email,1,0,0,8.13,1
2024-12-24,TXN_012713,Enterprise,Europe,Social Media,1,0,0,28.48,1
2024-12-24,TXN_012714,Standard,Latin America,Social Media,1,0,0,18.21,1
2024-12-24,TXN_012715,Enterprise,North America,Social Media,1,0,0,28.55,1
2024-12-24,TXN_012716,Startup,Asia Pacific,Direct,1,0,0,5.26,1
2024-12-24,TXN_012717,Premium,Asia Pacific,Paid Search,1,0,0,36.56,1
2024-12-24,TXN_012718,Premium,Asia Pacific,Direct,1,0,0,2.85,1
2024-12-24,TXN_012719,Small Business,North America,Organic Search,1,0,0,28.48,1
2024-12-24,TXN_012720,Standard,Asia Pacific,Referral,1,0,0,17.16,1
2024-12-24,TXN_012721,Startup,Asia Pacific,Organic Search,1,0,0,22.75,1
2024-12-24,TXN_012722,Premium,Europe,Social Media,1,0,0,20.03,1
2024-12-24,TXN_012723,Small Business,Europe,Organic Search,1,0,0,10.64,1
2024-12-24,TXN_012724,Premium,North America,Email,1,0,0,18.12,1
2024-12-24,TXN_012725,Enterprise,Latin America,Paid Search,1,0,0,48.48,1
2024-12-24,TXN_012726,Standard,Asia Pacific,Organic Search,1,0,0,21.75,1
2024-12-24,TXN_012727,Small Business,North America,Organic Search,1,0,0,28.66,1
2024-12-24,TXN_012728,Standard,Asia Pacific,Organic Search,1,1,190.77,12.69,1
2024-12-24,TXN_012729,Enterprise,Latin America,Direct,1,0,0,4.53,1
2024-12-24,TXN_012730,Startup,Latin America,Paid Search,1,0,0,54.4,1
2024-12-24,TXN_012731,Enterprise,Asia Pacific,Organic Search,1,0,0,11.81,1
2024-12-24,TXN_012732,Standard,Europe,Organic Search,1,0,0,20.61,1
2024-12-24,TXN_012733,Startup,Europe,Email,1,0,0,9.24,1
2024-12-24,TXN_012734,Premium,North America,Direct,1,0,0,1.01,1
2024-12-24,TXN_012735,Premium,Latin America,Referral,1,1,270.73,17.99,1
2024-12-24,TXN_012736,Startup,Latin America,Email,1,0,0,13.84,1
2024-12-24,TXN_012737,Standard,Asia Pacific,Referral,1,0,0,17.45,1
2024-12-24,TXN_012738,Enterprise,Asia Pacific,Organic Search,1,0,0,16.44,1
2024-12-24,TXN_012739,Standard,Europe,Referral,1,0,0,24.89,1
2024-12-24,TXN_012740,Premium,Europe,Social Media,1,0,0,39.58,1
2024-12-24,TXN_012741,Premium,Europe,Paid Search,1,0,0,60.72,1
2024-12-24,TXN_012742,Enterprise,North America,Referral,1,0,0,18.56,1
2024-12-24,TXN_012743,Small Business,Asia Pacific,Email,1,0,0,9.86,1
2024-12-24,TXN_012744,Standard,Asia Pacific,Email,1,0,0,5.82,1
2024-12-24,TXN_012745,Enterprise,North America,Direct,1,0,0,0.61,1
2024-12-24,TXN_012746,Enterprise,Asia Pacific,Email,1,0,0,7.73,1
2024-12-24,TXN_012747,Premium,Latin America,Direct,1,0,0,2.64,1
2024-12-24,TXN_012748,Premium,Asia Pacific,Direct,1,0,0,0.47,1
2024-12-24,TXN_012749,Small Business,Latin America,Organic Search,1,0,0,29.86,1
2024-12-24,TXN_012750,Enterprise,Asia Pacific,Organic Search,1,1,1720.08,24.9,1
2024-12-24,TXN_012751,Standard,Asia Pacific,Paid Search,1,0,0,71.16,1
2024-12-24,TXN_012752,Premium,Asia Pacific,Social Media,1,0,0,21.45,1
2024-12-24,TXN_012753,Enterprise,North America,Social Media,1,0,0,29.13,1
2024-12-24,TXN_012754,Standard,North America,Organic Search,1,0,0,23.09,1
2024-12-24,TXN_012755,Small Business,North America,Email,1,0,0,7.16,1
2024-12-24,TXN_012756,Small Business,North America,Direct,1,0,0,4.78,1
2024-12-24,TXN_012757,Premium,Europe,Email,1,0,0,11.79,1
2024-12-24,TXN_012758,Standard,North America,Paid Search,1,0,0,64.9,1
2024-12-24,TXN_012759,Startup,Europe,Direct,1,0,0,2.88,1
2024-12-24,TXN_012760,Standard,Asia Pacific,Direct,1,0,0,5.35,1
2024-12-24,TXN_012761,Enterprise,Europe,Social Media,1,0,0,19.33,1
2024-12-24,TXN_012762,Premium,Asia Pacific,Direct,1,1,265.58,3.44,1
2024-12-24,TXN_012763,Small Business,Europe,Referral,1,0,0,22.66,1
2024-12-24,TXN_012764,Standard,Europe,Paid Search,1,1,296.22,74.36,1
2024-12-24,TXN_012765,Enterprise,Europe,Referral,1,0,0,21.02,1
2024-12-24,TXN_012766,Enterprise,Latin America,Social Media,1,0,0,29.01,1
2024-12-24,TXN_012767,Small Business,Latin America,Direct,1,1,76.81,9.37,1
2024-12-24,TXN_012768,Premium,Asia Pacific,Email,1,0,0,18.01,1
2024-12-24,TXN_012769,Premium,Latin America,Social Media,1,0,0,22.09,1
2024-12-24,TXN_012770,Small Business,Asia Pacific,Organic Search,1,0,0,12.69,1
2024-12-24,TXN_012771,Standard,Asia Pacific,Paid Search,1,0,0,78.13,1
2024-12-24,TXN_012772,Small Business,Latin America,Paid Search,1,0,0,31.86,1
2024-12-24,TXN_012773,Enterprise,Latin America,Paid Search,1,0,0,58.25,1
2024-12-24,TXN_012774,Small Business,Europe,Organic Search,1,0,0,24.99,1
2024-12-24,TXN_012775,Small Business,Asia Pacific,Referral,1,1,57.22,19.06,1
2024-12-24,TXN_012776,Premium,North America,Email,1,0,0,17.3,1
2024-12-24,TXN_012777,Enterprise,Europe,Social Media,1,0,0,41.68,1
2024-12-24,TXN_012778,Premium,Latin America,Email,1,1,320.34,12.42,1
2024-12-24,TXN_012779,Premium,Europe,Email,1,0,0,14.09,1
2024-12-24,TXN_012780,Standard,Latin America,Email,1,0,0,19.36,1
2024-12-24,TXN_012781,Enterprise,Asia Pacific,Direct,1,0,0,9.21,1
2024-12-24,TXN_012782,Standard,Europe,Organic Search,1,0,0,13.67,1
2024-12-24,TXN_012783,Premium,Latin America,Email,1,0,0,19.25,1
2024-12-24,TXN_012784,Standard,Europe,Referral,1,0,0,15.99,1
2024-12-24,TXN_012785,Enterprise,Europe,Paid Search,1,0,0,47.86,1
2024-12-24,TXN_012786,Standard,Latin America,Social Media,1,0,0,39.77,1
2024-12-24,TXN_012787,Premium,North America,Paid Search,1,0,0,60.67,1
2024-12-24,TXN_012788,Startup,North America,Email,1,0,0,17.74,1
2024-12-24,TXN_012789,Standard,Asia Pacific,Paid Search,1,0,0,55.98,1
2024-12-24,TXN_012790,Startup,Asia Pacific,Organic Search,1,0,0,29.44,1
2024-12-24,TXN_012791,Premium,Europe,Email,1,0,0,18.54,1
2024-12-24,TXN_012792,Enterprise,Latin America,Social Media,1,0,0,41.95,1
2024-12-24,TXN_012793,Premium,North America,Direct,1,1,308.17,4.7,1
2024-12-24,TXN_012794,Standard,Latin America,Email,1,0,0,18.58,1
2024-12-24,TXN_012795,Small Business,Latin America,Referral,1,0,0,18.06,1
2024-12-24,TXN_012796,Enterprise,Latin America,Social Media,1,0,0,28.58,1
2024-12-24,TXN_012797,Startup,Latin America,Paid Search,1,0,0,69.71,1
2024-12-24,TXN_012798,Enterprise,Asia Pacific,Social Media,1,0,0,17.08,1
2024-12-24,TXN_012799,Enterprise,Europe,Social Media,1,0,0,39.89,1
2024-12-24,TXN_012800,Small Business,Asia Pacific,Referral,1,0,0,15.75,1
2024-12-24,TXN_012801,Standard,North America,Direct,1,0,0,7.92,1
2024-12-24,TXN_012802,Startup,Latin America,Email,1,0,0,7.74,1
2024-12-24,TXN_012803,Standard,North America,Referral,1,0,0,16.12,1
2024-12-24,TXN_012804,Premium,Latin America,Organic Search,1,0,0,25.18,1
2024-12-24,TXN_012805,Enterprise,North America,Email,1,0,0,18.23,1
2024-12-24,TXN_012806,Premium,Europe,Paid Search,1,0,0,29.03,1
2024-12-24,TXN_012807,Premium,North America,Paid Search,1,0,0,57.79,1
2024-12-24,TXN_012808,Startup,North America,Email,1,0,0,6.61,1
2024-12-24,TXN_012809,Enterprise,Europe,Organic Search,1,0,0,16.74,1
2024-12-24,TXN_012810,Startup,Europe,Referral,1,0,0,15.27,1
2024-12-24,TXN_012811,Premium,Latin America,Organic Search,1,0,0,12.1,1
2024-12-24,TXN_012812,Enterprise,North America,Email,1,1,1040.75,16.78,1
2024-12-24,TXN_012813,Enterprise,Latin America,Paid Search,1,0,0,41.43,1
2024-12-24,TXN_012814,Small Business,Asia Pacific,Email,1,0,0,18.15,1
2024-12-24,TXN_012815,Premium,Latin America,Social Media,1,0,0,31.31,1
2024-12-24,TXN_012816,Startup,North America,Referral,1,0,0,14.36,1
2024-12-24,TXN_012817,Premium,Latin America,Social Media,1,0,0,38.99,1
2024-12-24,TXN_012818,Small Business,Latin America,Email,1,0,0,14.27,1
2024-12-24,TXN_012819,Startup,Asia Pacific,Social Media,1,0,0,26.69,1
2024-12-24,TXN_012820,Standard,Latin America,Paid Search,1,0,0,55.25,1
2024-12-24,TXN_012821,Startup,Asia Pacific,Referral,1,0,0,13.69,1
2024-12-24,TXN_012822,Premium,Europe,Social Media,1,1,347.44,38.85,1
2024-12-24,TXN_012823,Small Business,Europe,Paid Search,1,0,0,75.1,1
2024-12-24,TXN_012824,Enterprise,Latin America,Referral,1,0,0,8.53,1
2024-12-24,TXN_012825,Enterprise,Latin America,Social Media,1,0,0,44.61,1
2024-12-25,TXN_012826,Small Business,Latin America,Referral,1,0,0,20.81,1
2024-12-25,TXN_012827,Small Business,Asia Pacific,Referral,1,0,0,18.68,1
2024-12-25,TXN_012828,Enterprise,Asia Pacific,Direct,1,0,0,4.65,1
2024-12-25,TXN_012829,Small Business,Latin America,Direct,1,0,0,0.86,1
2024-12-25,TXN_012830,Premium,Latin America,Referral,1,0,0,24.36,1
2024-12-25,TXN_012831,Startup,North America,Paid Search,1,0,0,58.71,1
2024-12-25,TXN_012832,Startup,Europe,Social Media,1,0,0,17.73,1
2024-12-25,TXN_012833,Enterprise,Asia Pacific,Email,1,0,0,17.78,1
2024-12-25,TXN_012834,Premium,Europe,Paid Search,1,0,0,41.88,1
2024-12-25,TXN_012835,Small Business,Europe,Social Media,1,0,0,31.43,1
2024-12-25,TXN_012836,Premium,North America,Paid Search,1,0,0,77.64,1
2024-12-25,TXN_012837,Small Business,North America,Organic Search,1,0,0,23.75,1
2024-12-25,TXN_012838,Enterprise,Europe,Social Media,1,0,0,23.92,1
2024-12-25,TXN_012839,Enterprise,Europe,Social Media,1,0,0,33.82,1
2024-12-25,TXN_012840,Startup,Europe,Paid Search,1,0,0,79.09,1
2024-12-25,TXN_012841,Startup,North America,Organic Search,1,0,0,21.48,1
2024-12-25,TXN_012842,Standard,North America,Organic Search,1,0,0,29.55,1
2024-12-25,TXN_012843,Enterprise,North America,Paid Search,1,0,0,40.06,1
2024-12-25,TXN_012844,Premium,Latin America,Organic Search,1,0,0,10.05,1
2024-12-25,TXN_012845,Small Business,North America,Organic Search,1,0,0,27.2,1
2024-12-25,TXN_012846,Standard,Latin America,Paid Search,1,1,249.46,77.59,1
2024-12-25,TXN_012847,Small Business,Latin America,Paid Search,1,0,0,63.49,1
2024-12-25,TXN_012848,Startup,Europe,Organic Search,1,0,0,13.37,1
2024-12-25,TXN_012849,Small Business,North America,Paid Search,1,0,0,26.27,1
2024-12-25,TXN_012850,Small Business,Latin America,Organic Search,1,0,0,21.54,1
2024-12-25,TXN_012851,Premium,North America,Direct,1,0,0,1.08,1
2024-12-25,TXN_012852,Startup,Asia Pacific,Organic Search,1,0,0,15.77,1
2024-12-25,TXN_012853,Startup,Europe,Direct,1,0,0,4.32,1
2024-12-25,TXN_012854,Standard,Asia Pacific,Email,1,0,0,10.62,1
2024-12-25,TXN_012855,Premium,North America,Paid Search,1,1,654.55,57.97,1
2024-12-25,TXN_012856,Small Business,Asia Pacific,Email,1,0,0,13.27,1
2024-12-25,TXN_012857,Premium,Asia Pacific,Email,1,1,811.84,10.05,1
2024-12-25,TXN_012858,Standard,Asia Pacific,Email,1,0,0,17.08,1
2024-12-25,TXN_012859,Enterprise,Latin America,Organic Search,1,0,0,16.41,1
2024-12-25,TXN_012860,Standard,Latin America,Direct,1,0,0,0.69,1
2024-12-25,TXN_012861,Premium,Asia Pacific,Email,1,0,0,5.04,1
2024-12-25,TXN_012862,Premium,Europe,Organic Search,1,0,0,25.82,1
2024-12-25,TXN_012863,Small Business,Latin America,Email,1,0,0,8.47,1
2024-12-25,TXN_012864,Premium,Latin America,Referral,1,0,0,10.83,1
2024-12-25,TXN_012865,Standard,Latin America,Social Media,1,0,0,30.8,1
2024-12-25,TXN_012866,Premium,Latin America,Referral,1,0,0,10.17,1
2024-12-25,TXN_012867,Startup,Europe,Organic Search,1,0,0,28.12,1
2024-12-25,TXN_012868,Small Business,Europe,Paid Search,1,0,0,32.72,1
2024-12-25,TXN_012869,Startup,Latin America,Social Media,1,0,0,24.14,1
2024-12-25,TXN_012870,Enterprise,Latin America,Paid Search,1,0,0,49.86,1
2024-12-25,TXN_012871,Small Business,Latin America,Email,1,0,0,7.22,1
2024-12-25,TXN_012872,Standard,Europe,Direct,1,0,0,2.23,1
2024-12-25,TXN_012873,Startup,Europe,Referral,1,0,0,16.82,1
2024-12-25,TXN_012874,Premium,North America,Social Media,1,0,0,27.28,1
2024-12-25,TXN_012875,Enterprise,Europe,Paid Search,1,0,0,66,1
2024-12-25,TXN_012876,Standard,Asia Pacific,Email,1,0,0,15.21,1
2024-12-25,TXN_012877,Enterprise,Latin America,Paid Search,1,0,0,62.32,1
2024-12-25,TXN_012878,Enterprise,North America,Social Media,1,0,0,23.26,1
2024-12-25,TXN_012879,Enterprise,North America,Social Media,1,0,0,29.2,1
2024-12-25,TXN_012880,Small Business,North America,Paid Search,1,0,0,53.4,1
2024-12-25,TXN_012881,Small Business,Europe,Referral,1,0,0,12.29,1
2024-12-25,TXN_012882,Small Business,Latin America,Direct,1,0,0,3.5,1
2024-12-25,TXN_012883,Startup,Asia Pacific,Email,1,0,0,18.08,1
2024-12-25,TXN_012884,Enterprise,Latin America,Email,1,0,0,16.59,1
2024-12-25,TXN_012885,Small Business,Europe,Paid Search,1,0,0,72.94,1
2024-12-25,TXN_012886,Standard,North America,Organic Search,1,0,0,22.87,1
2024-12-25,TXN_012887,Standard,Latin America,Direct,1,0,0,2.15,1
2024-12-25,TXN_012888,Premium,Europe,Social Media,1,0,0,40.41,1
2024-12-25,TXN_012889,Enterprise,Latin America,Direct,1,1,966.55,1.18,1
2024-12-25,TXN_012890,Enterprise,North America,Email,1,0,0,8.65,1
2024-12-25,TXN_012891,Small Business,Latin America,Email,1,0,0,7.23,1
2024-12-25,TXN_012892,Premium,North America,Organic Search,1,0,0,27.82,1
2024-12-25,TXN_012893,Enterprise,Latin America,Email,1,1,1872.75,18.04,1
2024-12-25,TXN_012894,Enterprise,Asia Pacific,Paid Search,1,0,0,60.53,1
2024-12-25,TXN_012895,Premium,Asia Pacific,Email,1,0,0,16.97,1
2024-12-25,TXN_012896,Small Business,Asia Pacific,Referral,1,0,0,13.38,1
2024-12-25,TXN_012897,Enterprise,North America,Referral,1,0,0,13.28,1
2024-12-25,TXN_012898,Enterprise,Latin America,Paid Search,1,0,0,68.92,1
2024-12-25,TXN_012899,Small Business,Europe,Paid Search,1,0,0,29.38,1
2024-12-25,TXN_012900,Standard,Europe,Organic Search,1,1,146.41,13.36,1
2024-12-25,TXN_012901,Standard,Latin America,Email,1,0,0,10.66,1
2024-12-25,TXN_012902,Enterprise,Asia Pacific,Email,1,1,1597.62,8.89,1
2024-12-25,TXN_012903,Premium,Asia Pacific,Email,1,0,0,15.77,1
2024-12-25,TXN_012904,Startup,Asia Pacific,Organic Search,1,0,0,10.76,1
2024-12-25,TXN_012905,Premium,Latin America,Direct,1,0,0,9.7,1
2024-12-25,TXN_012906,Small Business,Asia Pacific,Referral,1,0,0,10.25,1
2024-12-25,TXN_012907,Startup,North America,Direct,1,0,0,6.37,1
2024-12-25,TXN_012908,Enterprise,North America,Organic Search,1,0,0,14.84,1
2024-12-25,TXN_012909,Premium,Europe,Paid Search,1,0,0,47.44,1
2024-12-25,TXN_012910,Standard,Asia Pacific,Social Media,1,0,0,35.74,1
2024-12-25,TXN_012911,Premium,Asia Pacific,Direct,1,0,0,1,1
2024-12-25,TXN_012912,Startup,North America,Social Media,1,0,0,20.87,1
2024-12-25,TXN_012913,Startup,Europe,Direct,1,0,0,8.4,1
2024-12-25,TXN_012914,Small Business,Latin America,Paid Search,1,0,0,64.94,1
2024-12-25,TXN_012915,Enterprise,Asia Pacific,Social Media,1,0,0,36.25,1
2024-12-25,TXN_012916,Standard,North America,Direct,1,0,0,4.13,1
2024-12-25,TXN_012917,Enterprise,Europe,Email,1,0,0,11.04,1
2024-12-25,TXN_012918,Standard,Asia Pacific,Direct,1,0,0,4.51,1
2024-12-25,TXN_012919,Small Business,North America,Direct,1,1,88.44,5.93,1
2024-12-25,TXN_012920,Enterprise,Latin America,Organic Search,1,0,0,12.33,1
2024-12-25,TXN_012921,Startup,Asia Pacific,Paid Search,1,0,0,65.88,1
2024-12-25,TXN_012922,Standard,Asia Pacific,Referral,1,0,0,22.93,1
2024-12-25,TXN_012923,Premium,Latin America,Email,1,0,0,12.33,1
2024-12-25,TXN_012924,Premium,Europe,Email,1,0,0,14.5,1
2024-12-25,TXN_012925,Startup,Asia Pacific,Paid Search,1,1,76.5,65.81,1
2024-12-25,TXN_012926,Enterprise,Latin America,Email,1,1,616.33,7.18,1
2024-12-25,TXN_012927,Startup,Europe,Organic Search,1,0,0,27.8,1
2024-12-25,TXN_012928,Enterprise,Asia Pacific,Paid Search,1,0,0,70.19,1
2024-12-25,TXN_012929,Standard,Latin America,Direct,1,0,0,7.49,1
2024-12-25,TXN_012930,Startup,North America,Social Media,1,0,0,22.12,1
2024-12-25,TXN_012931,Premium,Asia Pacific,Email,1,0,0,19.66,1
2024-12-25,TXN_012932,Startup,Asia Pacific,Social Media,1,0,0,24.42,1
2024-12-25,TXN_012933,Startup,Europe,Referral,1,0,0,13.49,1
2024-12-25,TXN_012934,Small Business,Asia Pacific,Organic Search,1,0,0,17.88,1
2024-12-25,TXN_012935,Standard,Latin America,Social Media,1,0,0,40.04,1
2024-12-25,TXN_012936,Small Business,Europe,Social Media,1,0,0,44.71,1
2024-12-25,TXN_012937,Startup,Europe,Direct,1,0,0,9.3,1
2024-12-25,TXN_012938,Standard,North America,Direct,1,0,0,6.77,1
2024-12-25,TXN_012939,Small Business,Asia Pacific,Organic Search,1,1,68.91,28.49,1
2024-12-25,TXN_012940,Enterprise,Asia Pacific,Organic Search,1,0,0,28.5,1
2024-12-25,TXN_012941,Standard,North America,Direct,1,0,0,0.93,1
2024-12-25,TXN_012942,Startup,Latin America,Direct,1,1,102.23,3.03,1
2024-12-25,TXN_012943,Startup,Europe,Organic Search,1,0,0,20.4,1
2024-12-25,TXN_012944,Small Business,North America,Social Media,1,1,33.59,44.61,1
2024-12-25,TXN_012945,Startup,North America,Referral,1,0,0,14.57,1
2024-12-25,TXN_012946,Enterprise,North America,Referral,1,0,0,23.44,1
2024-12-26,TXN_012947,Premium,Europe,Email,1,1,503.32,7.2,1
2024-12-26,TXN_012948,Standard,North America,Referral,1,0,0,15.8,1
2024-12-26,TXN_012949,Standard,Asia Pacific,Social Media,1,0,0,20.01,1
2024-12-26,TXN_012950,Small Business,Europe,Paid Search,1,1,54.65,32.99,1
2024-12-26,TXN_012951,Enterprise,Latin America,Social Media,1,0,0,21.17,1
2024-12-26,TXN_012952,Premium,Asia Pacific,Referral,1,0,0,17.8,1
2024-12-26,TXN_012953,Enterprise,Asia Pacific,Organic Search,1,1,1318.41,22.29,1
2024-12-26,TXN_012954,Standard,Europe,Social Media,1,0,0,34.07,1
2024-12-26,TXN_012955,Premium,Latin America,Direct,1,0,0,7.35,1
2024-12-26,TXN_012956,Startup,North America,Organic Search,1,0,0,24.9,1
2024-12-26,TXN_012957,Premium,Europe,Paid Search,1,0,0,43.76,1
2024-12-26,TXN_012958,Small Business,Latin America,Social Media,1,0,0,25.97,1
2024-12-26,TXN_012959,Premium,Latin America,Referral,1,0,0,21.79,1
2024-12-26,TXN_012960,Premium,North America,Organic Search,1,0,0,17.63,1
2024-12-26,TXN_012961,Enterprise,Asia Pacific,Social Media,1,0,0,29.08,1
2024-12-26,TXN_012962,Startup,Asia Pacific,Paid Search,1,0,0,55.8,1
2024-12-26,TXN_012963,Premium,Europe,Direct,1,0,0,1.81,1
2024-12-26,TXN_012964,Standard,Asia Pacific,Email,1,0,0,11.26,1
2024-12-26,TXN_012965,Small Business,Latin America,Organic Search,1,0,0,13.6,1
2024-12-26,TXN_012966,Premium,Europe,Direct,1,0,0,6.93,1
2024-12-26,TXN_012967,Small Business,Asia Pacific,Email,1,0,0,16.63,1
2024-12-26,TXN_012968,Enterprise,Asia Pacific,Social Media,1,0,0,26.9,1
2024-12-26,TXN_012969,Premium,Asia Pacific,Direct,1,0,0,5.96,1
2024-12-26,TXN_012970,Small Business,Latin America,Referral,1,0,0,17.18,1
2024-12-26,TXN_012971,Standard,Asia Pacific,Email,1,0,0,16.62,1
2024-12-26,TXN_012972,Premium,Latin America,Direct,1,0,0,6.06,1
2024-12-26,TXN_012973,Enterprise,Asia Pacific,Email,1,1,988.71,10.42,1
2024-12-26,TXN_012974,Startup,Latin America,Social Media,1,0,0,23.73,1
2024-12-26,TXN_012975,Small Business,Latin America,Direct,1,0,0,6.73,1
2024-12-26,TXN_012976,Enterprise,Latin America,Direct,1,0,0,0.26,1
2024-12-26,TXN_012977,Small Business,Europe,Email,1,0,0,15.86,1
2024-12-26,TXN_012978,Standard,Latin America,Direct,1,0,0,0.66,1
2024-12-26,TXN_012979,Small Business,North America,Email,1,0,0,8.06,1
2024-12-26,TXN_012980,Enterprise,Asia Pacific,Referral,1,0,0,17.76,1
2024-12-26,TXN_012981,Enterprise,Latin America,Direct,1,0,0,6.96,1
2024-12-26,TXN_012982,Enterprise,Latin America,Paid Search,1,0,0,76.19,1
2024-12-26,TXN_012983,Enterprise,Europe,Paid Search,1,1,904.63,64.38,1
2024-12-26,TXN_012984,Standard,Europe,Social Media,1,0,0,36.55,1
2024-12-26,TXN_012985,Small Business,Asia Pacific,Email,1,1,128.73,12.1,1
2024-12-26,TXN_012986,Premium,Europe,Referral,1,0,0,16.59,1
2024-12-26,TXN_012987,Small Business,Asia Pacific,Paid Search,1,0,0,40.65,1
2024-12-26,TXN_012988,Enterprise,North America,Social Media,1,0,0,24.42,1
2024-12-26,TXN_012989,Startup,Asia Pacific,Email,1,0,0,9.47,1
2024-12-26,TXN_012990,Small Business,Latin America,Direct,1,0,0,5.63,1
2024-12-26,TXN_012991,Standard,North America,Organic Search,1,0,0,29.96,1
2024-12-26,TXN_012992,Premium,Latin America,Social Media,1,0,0,31.31,1
2024-12-26,TXN_012993,Small Business,Europe,Referral,1,0,0,13.14,1
2024-12-26,TXN_012994,Startup,Asia Pacific,Organic Search,1,0,0,15.36,1
2024-12-26,TXN_012995,Startup,North America,Social Media,1,0,0,24.79,1
2024-12-26,TXN_012996,Enterprise,Asia Pacific,Direct,1,0,0,6.16,1
2024-12-26,TXN_012997,Premium,Latin America,Paid Search,1,1,775.55,74.66,1
2024-12-26,TXN_012998,Standard,Asia Pacific,Email,1,0,0,10.89,1
2024-12-26,TXN_012999,Small Business,North America,Social Media,1,0,0,35.17,1
2024-12-26,TXN_013000,Premium,Latin America,Organic Search,1,0,0,28.98,1
2024-12-26,TXN_013001,Standard,Europe,Email,1,0,0,16.75,1
2024-12-26,TXN_013002,Premium,Europe,Direct,1,0,0,9.24,1
2024-12-26,TXN_013003,Enterprise,Asia Pacific,Paid Search,1,1,1700.97,66.02,1
2024-12-26,TXN_013004,Enterprise,Europe,Paid Search,1,0,0,71.15,1
2024-12-26,TXN_013005,Startup,Latin America,Email,1,0,0,8.41,1
2024-12-26,TXN_013006,Enterprise,Asia Pacific,Referral,1,0,0,22.04,1
2024-12-26,TXN_013007,Standard,Asia Pacific,Organic Search,1,0,0,24.38,1
2024-12-26,TXN_013008,Premium,Europe,Paid Search,1,0,0,34.04,1
2024-12-26,TXN_013009,Small Business,Asia Pacific,Email,1,0,0,15.29,1
2024-12-26,TXN_013010,Startup,Latin America,Referral,1,0,0,18.18,1
2024-12-26,TXN_013011,Standard,Latin America,Referral,1,0,0,15.62,1
2024-12-26,TXN_013012,Small Business,Asia Pacific,Organic Search,1,0,0,24.42,1
2024-12-26,TXN_013013,Standard,Asia Pacific,Organic Search,1,0,0,17.15,1
2024-12-26,TXN_013014,Enterprise,Asia Pacific,Email,1,0,0,17.09,1
2024-12-26,TXN_013015,Standard,Europe,Social Media,1,1,110.41,44.29,1
2024-12-26,TXN_013016,Startup,Europe,Referral,1,0,0,18.12,1
2024-12-26,TXN_013017,Startup,Latin America,Email,1,0,0,13.27,1
2024-12-26,TXN_013018,Premium,Asia Pacific,Organic Search,1,0,0,13.42,1
2024-12-26,TXN_013019,Startup,Latin America,Referral,1,0,0,10.55,1
2024-12-26,TXN_013020,Small Business,Europe,Referral,1,0,0,21.44,1
2024-12-26,TXN_013021,Premium,North America,Social Media,1,0,0,37.67,1
2024-12-26,TXN_013022,Standard,Asia Pacific,Paid Search,1,0,0,71.7,1
2024-12-26,TXN_013023,Small Business,Europe,Paid Search,1,0,0,73.3,1
2024-12-26,TXN_013024,Standard,Latin America,Organic Search,1,0,0,22.16,1
2024-12-26,TXN_013025,Standard,Latin America,Social Media,1,0,0,28.14,1
2024-12-26,TXN_013026,Standard,North America,Organic Search,1,0,0,29.09,1
2024-12-26,TXN_013027,Premium,Asia Pacific,Email,1,0,0,15.54,1
2024-12-26,TXN_013028,Startup,North America,Paid Search,1,0,0,36.04,1
2024-12-26,TXN_013029,Small Business,Europe,Organic Search,1,0,0,23.48,1
2024-12-26,TXN_013030,Premium,Europe,Referral,1,0,0,18.68,1
2024-12-26,TXN_013031,Enterprise,Europe,Email,1,0,0,14.58,1
2024-12-26,TXN_013032,Standard,North America,Email,1,0,0,7.79,1
2024-12-26,TXN_013033,Standard,North America,Email,1,0,0,11.18,1
2024-12-26,TXN_013034,Standard,Latin America,Referral,1,0,0,14.72,1
2024-12-26,TXN_013035,Small Business,Latin America,Paid Search,1,0,0,74.65,1
2024-12-26,TXN_013036,Enterprise,Latin America,Organic Search,1,0,0,21.84,1
2024-12-26,TXN_013037,Small Business,Asia Pacific,Email,1,0,0,13.39,1
2024-12-26,TXN_013038,Premium,Europe,Organic Search,1,0,0,10.91,1
2024-12-26,TXN_013039,Standard,Europe,Direct,1,0,0,7.49,1
2024-12-26,TXN_013040,Small Business,North America,Organic Search,1,0,0,15.93,1
2024-12-26,TXN_013041,Standard,North America,Email,1,0,0,8.56,1
2024-12-26,TXN_013042,Small Business,Europe,Organic Search,1,0,0,19.92,1
2024-12-26,TXN_013043,Standard,Latin America,Direct,1,0,0,8.72,1
2024-12-26,TXN_013044,Premium,North America,Organic Search,1,1,522.72,20.61,1
2024-12-26,TXN_013045,Startup,Latin America,Referral,1,0,0,15.2,1
